city,archetype,seed,ssp,epoch,mc,dGW,method,mean_dmg_final,mean_p_liq
Tianjin,deltaic,4,SSP5-8.5,2100,1,-0.5757594444485219,B0_static_hazus,0.2659647085218829,0.34148211531951667
Tianjin,deltaic,4,SSP5-8.5,2100,1,-0.5757594444485219,B4_cgstg_full,0.6228402734014117,0.2748242238904348
Tianjin,deltaic,4,SSP5-8.5,2100,2,-0.9771371138425143,B0_static_hazus,0.2395943010049504,0.28195405239479243
Tianjin,deltaic,4,SSP5-8.5,2100,2,-0.9771371138425143,B4_cgstg_full,0.7168129545092482,0.38581340111991985
Tianjin,deltaic,4,SSP5-8.5,2100,3,-1.6363465782409679,B0_static_hazus,0.2571897886774595,0.31663232709699574
Tianjin,deltaic,4,SSP5-8.5,2100,3,-1.6363465782409679,B4_cgstg_full,0.6500829151598552,0.34895807936828815
Tianjin,deltaic,4,SSP5-8.5,2100,4,-0.7998458248110198,B0_static_hazus,0.24389578352181882,0.30554036813147034
Tianjin,deltaic,4,SSP5-8.5,2100,4,-0.7998458248110198,B4_cgstg_full,0.7156417345778039,0.3580975148191256
Tianjin,deltaic,4,SSP5-8.5,2100,5,-1.5777827605316133,B0_static_hazus,0.21899175115300062,0.26242107826842814
Tianjin,deltaic,4,SSP5-8.5,2100,5,-1.5777827605316133,B4_cgstg_full,0.5990774562108904,0.3527137121187578
Tianjin,deltaic,4,SSP5-8.5,2100,6,-1.1445710972847074,B0_static_hazus,0.2811437968138418,0.3130094628482572
Tianjin,deltaic,4,SSP5-8.5,2100,6,-1.1445710972847074,B4_cgstg_full,0.6774150924671816,0.2841938879005584
Tianjin,deltaic,4,SSP5-8.5,2100,7,-1.8063140478535602,B0_static_hazus,0.27188202906216247,0.3177259773558468
Tianjin,deltaic,4,SSP5-8.5,2100,7,-1.8063140478535602,B4_cgstg_full,0.6988573336072617,0.39751272977265045
Tianjin,deltaic,4,SSP5-8.5,2100,8,-1.385940868893216,B0_static_hazus,0.22161229043931002,0.2382688382645586
Tianjin,deltaic,4,SSP5-8.5,2100,8,-1.385940868893216,B4_cgstg_full,0.6852949859673938,0.4002724651395125
Tianjin,deltaic,4,SSP5-8.5,2100,9,-2.0114121302875367,B0_static_hazus,0.21404401525640612,0.24712205080208907
Tianjin,deltaic,4,SSP5-8.5,2100,9,-2.0114121302875367,B4_cgstg_full,0.6991429059951654,0.3689065722874824
Tianjin,deltaic,4,SSP5-8.5,2100,10,-1.2870660762370791,B0_static_hazus,0.23972028374009058,0.26055362059251974
Tianjin,deltaic,4,SSP5-8.5,2100,10,-1.2870660762370791,B4_cgstg_full,0.637823199262444,0.3277581184960866
Tianjin,deltaic,4,SSP5-8.5,2100,11,-1.3860419151898413,B0_static_hazus,0.2724884700011098,0.28719807158457294
Tianjin,deltaic,4,SSP5-8.5,2100,11,-1.3860419151898413,B4_cgstg_full,0.6943424638143318,0.39037670528622487
Tianjin,deltaic,4,SSP5-8.5,2100,12,-1.0397149543215753,B0_static_hazus,0.2824653593763416,0.3081857004831635
Tianjin,deltaic,4,SSP5-8.5,2100,12,-1.0397149543215753,B4_cgstg_full,0.7440812026882729,0.4009808001919388
Tianjin,deltaic,4,SSP5-8.5,2100,13,-1.2283095001076596,B0_static_hazus,0.23410623177168485,0.2562480578405738
Tianjin,deltaic,4,SSP5-8.5,2100,13,-1.2283095001076596,B4_cgstg_full,0.558489807793048,0.31418560017771036
Tianjin,deltaic,4,SSP5-8.5,2100,14,-1.1784665710233446,B0_static_hazus,0.27301075578536393,0.3095852092115741
Tianjin,deltaic,4,SSP5-8.5,2100,14,-1.1784665710233446,B4_cgstg_full,0.596846171625461,0.30607163627806694
Tianjin,deltaic,4,Control-NoCC,2020,0,0.0,B0_static_hazus,0.27875741311600516,0.3384825332274757
Tianjin,deltaic,4,Control-NoCC,2020,0,0.0,B4_cgstg_full,0.7284286317831695,0.3233555525488468
Tianjin,deltaic,4,Control-NoCC,2020,1,0.0,B0_static_hazus,0.25241779857894253,0.28845716745219013
Tianjin,deltaic,4,Control-NoCC,2020,1,0.0,B4_cgstg_full,0.6469658081545985,0.26974731655413126
Tianjin,deltaic,4,Control-NoCC,2020,2,0.0,B0_static_hazus,0.26592281284311753,0.27601257691021297
Tianjin,deltaic,4,Control-NoCC,2020,2,0.0,B4_cgstg_full,0.5922998995615849,0.2333352343481289
Tianjin,deltaic,4,Control-NoCC,2020,3,0.0,B0_static_hazus,0.2601794614538851,0.2842991463308023
Tianjin,deltaic,4,Control-NoCC,2020,3,0.0,B4_cgstg_full,0.6689274221144185,0.27622583900260994
Tianjin,deltaic,4,Control-NoCC,2020,4,0.0,B0_static_hazus,0.2859136449542207,0.30082309237488614
Tianjin,deltaic,4,Control-NoCC,2020,4,0.0,B4_cgstg_full,0.6737172737413518,0.3147389396179388
Tianjin,deltaic,4,Control-NoCC,2020,5,0.0,B0_static_hazus,0.24589337759040697,0.28325791620140445
Tianjin,deltaic,4,Control-NoCC,2020,5,0.0,B4_cgstg_full,0.559255153962574,0.25512422060824813
Tianjin,deltaic,4,Control-NoCC,2020,6,0.0,B0_static_hazus,0.2448059315550222,0.28089628330932925
Tianjin,deltaic,4,Control-NoCC,2020,6,0.0,B4_cgstg_full,0.6889258039075975,0.24883342301236547
Tianjin,deltaic,4,Control-NoCC,2020,7,0.0,B0_static_hazus,0.2367536616643281,0.26980794583896334
Tianjin,deltaic,4,Control-NoCC,2020,7,0.0,B4_cgstg_full,0.6079744248712213,0.25068725156017585
Tianjin,deltaic,4,Control-NoCC,2020,8,0.0,B0_static_hazus,0.3085997262421558,0.3620015226738546
Tianjin,deltaic,4,Control-NoCC,2020,8,0.0,B4_cgstg_full,0.6504162686510866,0.26283367263703494
Tianjin,deltaic,4,Control-NoCC,2020,9,0.0,B0_static_hazus,0.21744967491244882,0.23166050907647115
Tianjin,deltaic,4,Control-NoCC,2020,9,0.0,B4_cgstg_full,0.6348709096680981,0.2787214699068634
Tianjin,deltaic,4,Control-NoCC,2020,10,0.0,B0_static_hazus,0.3149430452184998,0.3491241871518038
Tianjin,deltaic,4,Control-NoCC,2020,10,0.0,B4_cgstg_full,0.6948966642888483,0.3112710658280941
Tianjin,deltaic,4,Control-NoCC,2020,11,0.0,B0_static_hazus,0.2338738947193418,0.27561562971709835
Tianjin,deltaic,4,Control-NoCC,2020,11,0.0,B4_cgstg_full,0.6861386379335408,0.3334925071993929
Tianjin,deltaic,4,Control-NoCC,2020,12,0.0,B0_static_hazus,0.24539607053974744,0.2558460428131915
Tianjin,deltaic,4,Control-NoCC,2020,12,0.0,B4_cgstg_full,0.58679658282564,0.25139247455143265
Tianjin,deltaic,4,Control-NoCC,2020,13,0.0,B0_static_hazus,0.27740628778257603,0.29573136498026237
Tianjin,deltaic,4,Control-NoCC,2020,13,0.0,B4_cgstg_full,0.6273418961519822,0.3049943078779812
Tianjin,deltaic,4,Control-NoCC,2020,14,0.0,B0_static_hazus,0.23835142605796492,0.25646447762464175
Tianjin,deltaic,4,Control-NoCC,2020,14,0.0,B4_cgstg_full,0.6643929013196034,0.28664919836217906
Tianjin,deltaic,4,Control-NoCC,2100,0,0.25551525922371066,B0_static_hazus,0.2594870887676084,0.3103938928736177
Tianjin,deltaic,4,Control-NoCC,2100,0,0.25551525922371066,B4_cgstg_full,0.6350961361846362,0.2591326348577598
Tianjin,deltaic,4,Control-NoCC,2100,1,0.15303327911906917,B0_static_hazus,0.22972945810042053,0.27895793381563605
Tianjin,deltaic,4,Control-NoCC,2100,1,0.15303327911906917,B4_cgstg_full,0.60097147009868,0.24253181508514093
Tianjin,deltaic,4,Control-NoCC,2100,2,0.12826910506214304,B0_static_hazus,0.25837151373231526,0.28250366359648366
Tianjin,deltaic,4,Control-NoCC,2100,2,0.12826910506214304,B4_cgstg_full,0.6069485588598899,0.2884944761761835
Tianjin,deltaic,4,Control-NoCC,2100,3,-0.05635819679959383,B0_static_hazus,0.2514976989222685,0.27466787380855845
Tianjin,deltaic,4,Control-NoCC,2100,3,-0.05635819679959383,B4_cgstg_full,0.6079547002050386,0.25872511436858037
Tianjin,deltaic,4,Control-NoCC,2100,4,-0.10723273341630608,B0_static_hazus,0.2746124880063183,0.2942491251794442
Tianjin,deltaic,4,Control-NoCC,2100,4,-0.10723273341630608,B4_cgstg_full,0.7444509319946335,0.3281072103320446
Tianjin,deltaic,4,Control-NoCC,2100,5,-0.07286514574917492,B0_static_hazus,0.26501797809636246,0.2696834706311187
Tianjin,deltaic,4,Control-NoCC,2100,5,-0.07286514574917492,B4_cgstg_full,0.6235826093517568,0.26627324890300563
Tianjin,deltaic,4,Control-NoCC,2100,6,0.10498972928182432,B0_static_hazus,0.2817151322031734,0.2887122939868195
Tianjin,deltaic,4,Control-NoCC,2100,6,0.10498972928182432,B4_cgstg_full,0.6810303828633136,0.2716229050004241
Tianjin,deltaic,4,Control-NoCC,2100,7,0.1206153715267547,B0_static_hazus,0.2779172772194899,0.3256878478908929
Tianjin,deltaic,4,Control-NoCC,2100,7,0.1206153715267547,B4_cgstg_full,0.6033398427517466,0.2838698490175227
Tianjin,deltaic,4,Control-NoCC,2100,8,0.012723124268483781,B0_static_hazus,0.2558529846887853,0.29850621313749487
Tianjin,deltaic,4,Control-NoCC,2100,8,0.012723124268483781,B4_cgstg_full,0.659279816337216,0.27969209127570954
Tianjin,deltaic,4,Control-NoCC,2100,9,0.08982571766149271,B0_static_hazus,0.28124995157535154,0.2846188500391127
Tianjin,deltaic,4,Control-NoCC,2100,9,0.08982571766149271,B4_cgstg_full,0.6701272674208077,0.2765194629375395
Tianjin,deltaic,4,Control-NoCC,2100,10,0.07636283720449637,B0_static_hazus,0.25094933381028683,0.2993197421686545
Tianjin,deltaic,4,Control-NoCC,2100,10,0.07636283720449637,B4_cgstg_full,0.6907312143467697,0.3224041536922959
Tianjin,deltaic,4,Control-NoCC,2100,11,-0.24339171464627274,B0_static_hazus,0.26347803377666773,0.29094303698101065
Tianjin,deltaic,4,Control-NoCC,2100,11,-0.24339171464627274,B4_cgstg_full,0.6481590059694463,0.31377120706803735
Tianjin,deltaic,4,Control-NoCC,2100,12,-0.030617804773165176,B0_static_hazus,0.2696806734511255,0.28541495335018063
Tianjin,deltaic,4,Control-NoCC,2100,12,-0.030617804773165176,B4_cgstg_full,0.6544849206161323,0.32358635622157567
Tianjin,deltaic,4,Control-NoCC,2100,13,0.21432565764134728,B0_static_hazus,0.30380529029341674,0.3286523487373467
Tianjin,deltaic,4,Control-NoCC,2100,13,0.21432565764134728,B4_cgstg_full,0.5796929219109113,0.2558869493762282
Tianjin,deltaic,4,Control-NoCC,2100,14,-0.09567718588185518,B0_static_hazus,0.24595720794672654,0.26937328994063575
Tianjin,deltaic,4,Control-NoCC,2100,14,-0.09567718588185518,B4_cgstg_full,0.6481525682824493,0.291653395823987
Tianjin,deltaic,5,SSP5-8.5,2020,0,0.0,B0_static_hazus,0.2490946488992365,0.27752347746635936
Tianjin,deltaic,5,SSP5-8.5,2020,0,0.0,B4_cgstg_full,0.5798144389302525,0.28185856943909227
Tianjin,deltaic,5,SSP5-8.5,2020,1,0.0,B0_static_hazus,0.24978900826839887,0.25797306155702243
Tianjin,deltaic,5,SSP5-8.5,2020,1,0.0,B4_cgstg_full,0.5255581155119393,0.26862392575794086
Tianjin,deltaic,5,SSP5-8.5,2020,2,0.0,B0_static_hazus,0.2600711768899835,0.31021294738159405
Tianjin,deltaic,5,SSP5-8.5,2020,2,0.0,B4_cgstg_full,0.6313601603417951,0.3151258238431822
Tianjin,deltaic,5,SSP5-8.5,2020,3,0.0,B0_static_hazus,0.2700993207641613,0.3022172961953622
Tianjin,deltaic,5,SSP5-8.5,2020,3,0.0,B4_cgstg_full,0.6262757101625684,0.27900204639363824
Tianjin,deltaic,5,SSP5-8.5,2020,4,0.0,B0_static_hazus,0.27567508263550766,0.30481248721194115
Tianjin,deltaic,5,SSP5-8.5,2020,4,0.0,B4_cgstg_full,0.6356004687755805,0.3206557852276369
Tianjin,deltaic,5,SSP5-8.5,2020,5,0.0,B0_static_hazus,0.24923206159850542,0.2772836459265682
Tianjin,deltaic,5,SSP5-8.5,2020,5,0.0,B4_cgstg_full,0.567920113940047,0.27071208640058986
Tianjin,deltaic,5,SSP5-8.5,2020,6,0.0,B0_static_hazus,0.22998205732001403,0.25524480975324265
Tianjin,deltaic,5,SSP5-8.5,2020,6,0.0,B4_cgstg_full,0.638232551094925,0.2988097207396181
Tianjin,deltaic,5,SSP5-8.5,2020,7,0.0,B0_static_hazus,0.24339531116982377,0.25632348408863614
Tianjin,deltaic,5,SSP5-8.5,2020,7,0.0,B4_cgstg_full,0.6644848258867213,0.3060960030762263
Tianjin,deltaic,5,SSP5-8.5,2020,8,0.0,B0_static_hazus,0.27493402710679105,0.3008030652965786
Tianjin,deltaic,5,SSP5-8.5,2020,8,0.0,B4_cgstg_full,0.716981068785807,0.2900384539919337
Tianjin,deltaic,5,SSP5-8.5,2020,9,0.0,B0_static_hazus,0.2769223537070639,0.29907690938598946
Tianjin,deltaic,5,SSP5-8.5,2020,9,0.0,B4_cgstg_full,0.707300846606153,0.30879414295109364
Tianjin,deltaic,5,SSP5-8.5,2020,10,0.0,B0_static_hazus,0.23715054552164883,0.2698711334363301
Tianjin,deltaic,5,SSP5-8.5,2020,10,0.0,B4_cgstg_full,0.6577411275028491,0.25394127923556664
Tianjin,deltaic,5,SSP5-8.5,2020,11,0.0,B0_static_hazus,0.26332061202583,0.2981144715619183
Tianjin,deltaic,5,SSP5-8.5,2020,11,0.0,B4_cgstg_full,0.561431410860978,0.2842691802636321
Tianjin,deltaic,5,SSP5-8.5,2020,12,0.0,B0_static_hazus,0.27856078870043405,0.32829870522561067
Tianjin,deltaic,5,SSP5-8.5,2020,12,0.0,B4_cgstg_full,0.6741526952447959,0.3293807941114952
Tianjin,deltaic,5,SSP5-8.5,2020,13,0.0,B0_static_hazus,0.2796883830531806,0.30800202238168073
Tianjin,deltaic,5,SSP5-8.5,2020,13,0.0,B4_cgstg_full,0.518732003230034,0.23303409321519772
Tianjin,deltaic,5,SSP5-8.5,2020,14,0.0,B0_static_hazus,0.2672042462707626,0.280403937527549
Tianjin,deltaic,5,SSP5-8.5,2020,14,0.0,B4_cgstg_full,0.6119787272432126,0.2885840282573405
Tianjin,deltaic,5,SSP5-8.5,2100,0,-1.5384891720594163,B0_static_hazus,0.24627929697557316,0.26117764171320074
Tianjin,deltaic,5,SSP5-8.5,2100,0,-1.5384891720594163,B4_cgstg_full,0.6120684479154243,0.3515142882452604
Tianjin,deltaic,5,SSP5-8.5,2100,1,-1.1914342842725956,B0_static_hazus,0.27249286421938734,0.3031495266749079
Tianjin,deltaic,5,SSP5-8.5,2100,1,-1.1914342842725956,B4_cgstg_full,0.6496185155549072,0.3384785214563903
Tianjin,deltaic,5,SSP5-8.5,2100,2,-1.3316673491713302,B0_static_hazus,0.29216492876362377,0.3356755663248532
Tianjin,deltaic,5,SSP5-8.5,2100,2,-1.3316673491713302,B4_cgstg_full,0.6774659472636809,0.37487357877273353
Tianjin,deltaic,5,SSP5-8.5,2100,3,-0.8728283577561706,B0_static_hazus,0.2499371973446993,0.27061454942713103
Tianjin,deltaic,5,SSP5-8.5,2100,3,-0.8728283577561706,B4_cgstg_full,0.6014984454738087,0.36258059207543203
Tianjin,deltaic,5,SSP5-8.5,2100,4,-1.5452516385420971,B0_static_hazus,0.2539941770869415,0.24904143713587198
Tianjin,deltaic,5,SSP5-8.5,2100,4,-1.5452516385420971,B4_cgstg_full,0.6637548219862175,0.3623139241037152
Tianjin,deltaic,5,SSP5-8.5,2100,5,-1.4136053900194785,B0_static_hazus,0.23983115810381767,0.27363923937769463
Tianjin,deltaic,5,SSP5-8.5,2100,5,-1.4136053900194785,B4_cgstg_full,0.6714493321043709,0.3835313389134337
Tianjin,deltaic,5,SSP5-8.5,2100,6,-1.3443068862859202,B0_static_hazus,0.2636077072081839,0.3036235036490703
Tianjin,deltaic,5,SSP5-8.5,2100,6,-1.3443068862859202,B4_cgstg_full,0.6929830446004045,0.34047734364125254
Tianjin,deltaic,5,SSP5-8.5,2100,7,-1.7044371471242705,B0_static_hazus,0.2482679873841415,0.26092301282423214
Tianjin,deltaic,5,SSP5-8.5,2100,7,-1.7044371471242705,B4_cgstg_full,0.7723328709474654,0.3970385628092502
Tianjin,deltaic,5,SSP5-8.5,2100,8,-1.684478555246236,B0_static_hazus,0.22696678987846794,0.22757221673781847
Tianjin,deltaic,5,SSP5-8.5,2100,8,-1.684478555246236,B4_cgstg_full,0.6707548590608559,0.3782112206956952
Tianjin,deltaic,5,SSP5-8.5,2100,9,-1.2811567045569314,B0_static_hazus,0.2585776685631892,0.30319567596893277
Tianjin,deltaic,5,SSP5-8.5,2100,9,-1.2811567045569314,B4_cgstg_full,0.6939781945619246,0.35515162748288825
Tianjin,deltaic,5,SSP5-8.5,2100,10,-2.076946647626256,B0_static_hazus,0.22467973226812385,0.25584064357030717
Tianjin,deltaic,5,SSP5-8.5,2100,10,-2.076946647626256,B4_cgstg_full,0.6418799858706876,0.41458896290290315
Tianjin,deltaic,5,SSP5-8.5,2100,11,-1.6865871640194658,B0_static_hazus,0.23293232816270604,0.2698291587962883
Tianjin,deltaic,5,SSP5-8.5,2100,11,-1.6865871640194658,B4_cgstg_full,0.6693086093264551,0.40409855189538446
Tianjin,deltaic,5,SSP5-8.5,2100,12,-0.950756807899934,B0_static_hazus,0.26167760603108736,0.3207189453138887
Tianjin,deltaic,5,SSP5-8.5,2100,12,-0.950756807899934,B4_cgstg_full,0.6864894162045613,0.34214377731848333
Tianjin,deltaic,5,SSP5-8.5,2100,13,-1.5347351518118781,B0_static_hazus,0.27882762545024387,0.3022766206510255
Tianjin,deltaic,5,SSP5-8.5,2100,13,-1.5347351518118781,B4_cgstg_full,0.5623039528502882,0.3179276417267791
Tianjin,deltaic,5,SSP5-8.5,2100,14,-1.0211951569145683,B0_static_hazus,0.2693952441951843,0.3050417431447127
Tianjin,deltaic,5,SSP5-8.5,2100,14,-1.0211951569145683,B4_cgstg_full,0.660216488548235,0.32109767358718455
Tianjin,deltaic,5,Control-NoCC,2020,0,0.0,B0_static_hazus,0.2865227276778414,0.34467560202363345
Tianjin,deltaic,5,Control-NoCC,2020,0,0.0,B4_cgstg_full,0.7139095327226705,0.3459463358459835
Tianjin,deltaic,5,Control-NoCC,2020,1,0.0,B0_static_hazus,0.28352871499241566,0.29330698311782993
Tianjin,deltaic,5,Control-NoCC,2020,1,0.0,B4_cgstg_full,0.6494893177310219,0.2684903131140461
Tianjin,deltaic,5,Control-NoCC,2020,2,0.0,B0_static_hazus,0.25432192846282237,0.32423791831145915
Tianjin,deltaic,5,Control-NoCC,2020,2,0.0,B4_cgstg_full,0.6272131572803937,0.3029640648336931
Tianjin,deltaic,5,Control-NoCC,2020,3,0.0,B0_static_hazus,0.253892922106325,0.2819372828241526
Tianjin,deltaic,5,Control-NoCC,2020,3,0.0,B4_cgstg_full,0.6377747006149178,0.2917881009390888
Tianjin,deltaic,5,Control-NoCC,2020,4,0.0,B0_static_hazus,0.22698528829441883,0.2739600533808591
Tianjin,deltaic,5,Control-NoCC,2020,4,0.0,B4_cgstg_full,0.6223936286112332,0.3060145178018214
Tianjin,deltaic,5,Control-NoCC,2020,5,0.0,B0_static_hazus,0.24014727819713821,0.27851957912672004
Tianjin,deltaic,5,Control-NoCC,2020,5,0.0,B4_cgstg_full,0.6140314529593,0.26493433553208595
Tianjin,deltaic,5,Control-NoCC,2020,6,0.0,B0_static_hazus,0.24158375244747832,0.27891544521014805
Tianjin,deltaic,5,Control-NoCC,2020,6,0.0,B4_cgstg_full,0.6551023591713101,0.32189621651033806
Tianjin,deltaic,5,Control-NoCC,2020,7,0.0,B0_static_hazus,0.23205251061513285,0.2461755554944726
Tianjin,deltaic,5,Control-NoCC,2020,7,0.0,B4_cgstg_full,0.6096619154311447,0.278066768860821
Tianjin,deltaic,5,Control-NoCC,2020,8,0.0,B0_static_hazus,0.2527135594181229,0.27035461593030924
Tianjin,deltaic,5,Control-NoCC,2020,8,0.0,B4_cgstg_full,0.6780072246167405,0.2992767997804694
Tianjin,deltaic,5,Control-NoCC,2020,9,0.0,B0_static_hazus,0.2381580179849405,0.24554242050154623
Tianjin,deltaic,5,Control-NoCC,2020,9,0.0,B4_cgstg_full,0.5961367108012909,0.2903997131357897
Tianjin,deltaic,5,Control-NoCC,2020,10,0.0,B0_static_hazus,0.24131972007890268,0.25479569375025485
Tianjin,deltaic,5,Control-NoCC,2020,10,0.0,B4_cgstg_full,0.6553210623125125,0.3278097839397831
Tianjin,deltaic,5,Control-NoCC,2020,11,0.0,B0_static_hazus,0.2519569146298508,0.29661708685882465
Tianjin,deltaic,5,Control-NoCC,2020,11,0.0,B4_cgstg_full,0.6664612501163831,0.30174004599630877
Tianjin,deltaic,5,Control-NoCC,2020,12,0.0,B0_static_hazus,0.22817846580938772,0.2632175548733476
Tianjin,deltaic,5,Control-NoCC,2020,12,0.0,B4_cgstg_full,0.6114094449500985,0.31181609746572747
Tianjin,deltaic,5,Control-NoCC,2020,13,0.0,B0_static_hazus,0.2759274294574748,0.2974939541443306
Tianjin,deltaic,5,Control-NoCC,2020,13,0.0,B4_cgstg_full,0.6143603175612589,0.2894520169318971
Tianjin,deltaic,5,Control-NoCC,2020,14,0.0,B0_static_hazus,0.25461574639570245,0.2874573798029225
Tianjin,deltaic,5,Control-NoCC,2020,14,0.0,B4_cgstg_full,0.6758835501707614,0.3068471434800594
Tianjin,deltaic,5,Control-NoCC,2100,0,-0.0659485970307123,B0_static_hazus,0.23980522523180828,0.29051936722237554
Tianjin,deltaic,5,Control-NoCC,2100,0,-0.0659485970307123,B4_cgstg_full,0.6944862497585155,0.32362220479139914
Tianjin,deltaic,5,Control-NoCC,2100,1,-0.08094268656621388,B0_static_hazus,0.2861991978139514,0.331686461301679
Tianjin,deltaic,5,Control-NoCC,2100,1,-0.08094268656621388,B4_cgstg_full,0.6209851327529592,0.3422866833578758
Tianjin,deltaic,5,Control-NoCC,2100,2,0.008883781977170423,B0_static_hazus,0.24107553624152459,0.2881308081485651
Tianjin,deltaic,5,Control-NoCC,2100,2,0.008883781977170423,B4_cgstg_full,0.6518712636146327,0.30079824959973195
Tianjin,deltaic,5,Control-NoCC,2100,3,-0.11459003762334588,B0_static_hazus,0.2494497686359271,0.2598783510838237
Tianjin,deltaic,5,Control-NoCC,2100,3,-0.11459003762334588,B4_cgstg_full,0.6241947976241572,0.31182974607099034
Tianjin,deltaic,5,Control-NoCC,2100,4,0.2436807390705921,B0_static_hazus,0.24649794408617917,0.2999257794348544
Tianjin,deltaic,5,Control-NoCC,2100,4,0.2436807390705921,B4_cgstg_full,0.6676023558487105,0.2801008982525576
Tianjin,deltaic,5,Control-NoCC,2100,5,0.03125096173820159,B0_static_hazus,0.23999669400865392,0.2700012834166761
Tianjin,deltaic,5,Control-NoCC,2100,5,0.03125096173820159,B4_cgstg_full,0.6573486358150122,0.2770645909271201
Tianjin,deltaic,5,Control-NoCC,2100,6,0.012505785659367552,B0_static_hazus,0.27040616322931005,0.299472009708926
Tianjin,deltaic,5,Control-NoCC,2100,6,0.012505785659367552,B4_cgstg_full,0.7187834928360064,0.3082728503293697
Tianjin,deltaic,5,Control-NoCC,2100,7,-0.1036055654330632,B0_static_hazus,0.2724702563932966,0.29310576048855824
Tianjin,deltaic,5,Control-NoCC,2100,7,-0.1036055654330632,B4_cgstg_full,0.6184875201751362,0.27980563918837126
Tianjin,deltaic,5,Control-NoCC,2100,8,0.11257363980219372,B0_static_hazus,0.2579376248168407,0.2814676840315705
Tianjin,deltaic,5,Control-NoCC,2100,8,0.11257363980219372,B4_cgstg_full,0.6042006340104596,0.26345393485087376
Tianjin,deltaic,5,Control-NoCC,2100,9,0.19510868117736638,B0_static_hazus,0.22166698769843857,0.22536638795373856
Tianjin,deltaic,5,Control-NoCC,2100,9,0.19510868117736638,B4_cgstg_full,0.51803222897556,0.23093128682505912
Tianjin,deltaic,5,Control-NoCC,2100,10,-0.2032762594321303,B0_static_hazus,0.2878387779477133,0.34587351900394764
Tianjin,deltaic,5,Control-NoCC,2100,10,-0.2032762594321303,B4_cgstg_full,0.5714087574595044,0.2886905345196448
Tianjin,deltaic,5,Control-NoCC,2100,11,-0.15801363249412168,B0_static_hazus,0.2566836331456766,0.2969522623022828
Tianjin,deltaic,5,Control-NoCC,2100,11,-0.15801363249412168,B4_cgstg_full,0.7314440785150881,0.34222108864144163
Tianjin,deltaic,5,Control-NoCC,2100,12,-0.08188310788709265,B0_static_hazus,0.24480065656961372,0.29890765137677494
Tianjin,deltaic,5,Control-NoCC,2100,12,-0.08188310788709265,B4_cgstg_full,0.6688789964925348,0.3180462864528513
Tianjin,deltaic,5,Control-NoCC,2100,13,-0.03899727705832454,B0_static_hazus,0.24731295135191725,0.2365687701630131
Tianjin,deltaic,5,Control-NoCC,2100,13,-0.03899727705832454,B4_cgstg_full,0.5933844967977323,0.23710475126083339
Tianjin,deltaic,5,Control-NoCC,2100,14,0.1486963554493058,B0_static_hazus,0.2895357088654269,0.3123946910003
Tianjin,deltaic,5,Control-NoCC,2100,14,0.1486963554493058,B4_cgstg_full,0.6702949910606317,0.2822190767652368
Bangkok,coastal,0,SSP5-8.5,2020,0,0.0,B0_static_hazus,0.21758614729112055,0.1512134509225745
Bangkok,coastal,0,SSP5-8.5,2020,0,0.0,B4_cgstg_full,0.5295959623846578,0.14268653623357969
Bangkok,coastal,0,SSP5-8.5,2020,1,0.0,B0_static_hazus,0.2252392935856687,0.16270913452694008
Bangkok,coastal,0,SSP5-8.5,2020,1,0.0,B4_cgstg_full,0.5629442516060663,0.14535551369065478
Bangkok,coastal,0,SSP5-8.5,2020,2,0.0,B0_static_hazus,0.24491343737674384,0.14166362737594754
Bangkok,coastal,0,SSP5-8.5,2020,2,0.0,B4_cgstg_full,0.6566176891906332,0.19384197235245687
Bangkok,coastal,0,SSP5-8.5,2020,3,0.0,B0_static_hazus,0.216085840807206,0.1420546177267876
Bangkok,coastal,0,SSP5-8.5,2020,3,0.0,B4_cgstg_full,0.5768079112996651,0.1540535101375373
Bangkok,coastal,0,SSP5-8.5,2020,4,0.0,B0_static_hazus,0.24239403990496636,0.16402676808679323
Bangkok,coastal,0,SSP5-8.5,2020,4,0.0,B4_cgstg_full,0.5585008806711319,0.16782217856079243
Bangkok,coastal,0,SSP5-8.5,2020,5,0.0,B0_static_hazus,0.24308348191048268,0.14971762787255236
Bangkok,coastal,0,SSP5-8.5,2020,5,0.0,B4_cgstg_full,0.5738819498116942,0.1377465958845154
Bangkok,coastal,0,SSP5-8.5,2020,6,0.0,B0_static_hazus,0.2196793503429358,0.1315998395000172
Bangkok,coastal,0,SSP5-8.5,2020,6,0.0,B4_cgstg_full,0.6280231663323546,0.17132000153527543
Bangkok,coastal,0,SSP5-8.5,2020,7,0.0,B0_static_hazus,0.2731841227688884,0.19433615758859493
Bangkok,coastal,0,SSP5-8.5,2020,7,0.0,B4_cgstg_full,0.5858638222031836,0.1366879009504705
Bangkok,coastal,0,SSP5-8.5,2020,8,0.0,B0_static_hazus,0.20770590915702217,0.1375258426125761
Bangkok,coastal,0,SSP5-8.5,2020,8,0.0,B4_cgstg_full,0.5743127383097538,0.16788222205587042
Bangkok,coastal,0,SSP5-8.5,2020,9,0.0,B0_static_hazus,0.2396803381016751,0.1718259459302953
Bangkok,coastal,0,SSP5-8.5,2020,9,0.0,B4_cgstg_full,0.5569690571662356,0.13912204245651044
Bangkok,coastal,0,SSP5-8.5,2020,10,0.0,B0_static_hazus,0.2702741485369563,0.20523495090214397
Bangkok,coastal,0,SSP5-8.5,2020,10,0.0,B4_cgstg_full,0.5842188976158459,0.16504463056701021
